taxon,lineage,probability,pangoLEARN_version,status,note
Sequence_Identifier:VS_6062.aid_6008.SARS-CoV-2|Sample_Identifier:VS_6062|Sample_Name:PV09466|Segment:SARS-CoV-2,A.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6063.aid_6009.SARS-CoV-2|Sample_Identifier:VS_6063|Sample_Name:PV09467|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6064.aid_6010.SARS-CoV-2|Sample_Identifier:VS_6064|Sample_Name:PV09468|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6057.aid_6003.SARS-CoV-2|Sample_Identifier:VS_6057|Sample_Name:PV09461|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6056.aid_6002.SARS-CoV-2|Sample_Identifier:VS_6056|Sample_Name:PV09460|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6148.aid_6001.SARS-CoV-2|Sample_Identifier:VS_6148|Sample_Name:PV12342|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6210.aid_5997.SARS-CoV-2|Sample_Identifier:VS_6210|Sample_Name:PV12404|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6147.aid_5998.SARS-CoV-2|Sample_Identifier:VS_6147|Sample_Name:PV12341|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6149.aid_6000.SARS-CoV-2|Sample_Identifier:VS_6149|Sample_Name:PV12343|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6092.aid_5995.SARS-CoV-2|Sample_Identifier:VS_6092|Sample_Name:PV09496|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6093.aid_5994.SARS-CoV-2|Sample_Identifier:VS_6093|Sample_Name:PV09497|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6090.aid_5993.SARS-CoV-2|Sample_Identifier:VS_6090|Sample_Name:PV09494|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6091.aid_5992.SARS-CoV-2|Sample_Identifier:VS_6091|Sample_Name:PV09495|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6088.aid_5991.SARS-CoV-2|Sample_Identifier:VS_6088|Sample_Name:PV09492|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6089.aid_5990.SARS-CoV-2|Sample_Identifier:VS_6089|Sample_Name:PV09493|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6223.aid_5984.SARS-CoV-2|Sample_Identifier:VS_6223|Sample_Name:PV12417|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6222.aid_5985.SARS-CoV-2|Sample_Identifier:VS_6222|Sample_Name:PV12416|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6219.aid_5987.SARS-CoV-2|Sample_Identifier:VS_6219|Sample_Name:PV12413|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6087.aid_5988.SARS-CoV-2|Sample_Identifier:VS_6087|Sample_Name:PV09491|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6163.aid_5978.SARS-CoV-2|Sample_Identifier:VS_6163|Sample_Name:PV12357|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6161.aid_5979.SARS-CoV-2|Sample_Identifier:VS_6161|Sample_Name:PV12355|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6145.aid_5980.SARS-CoV-2|Sample_Identifier:VS_6145|Sample_Name:PV12339|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6136.aid_5981.SARS-CoV-2|Sample_Identifier:VS_6136|Sample_Name:PV12330|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6142.aid_5982.SARS-CoV-2|Sample_Identifier:VS_6142|Sample_Name:PV12336|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6143.aid_5983.SARS-CoV-2|Sample_Identifier:VS_6143|Sample_Name:PV12337|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6214.aid_5977.SARS-CoV-2|Sample_Identifier:VS_6214|Sample_Name:PV12408|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6164.aid_5976.SARS-CoV-2|Sample_Identifier:VS_6164|Sample_Name:PV12358|Segment:SARS-CoV-2,B.1,0.72,2020-07-20,passed_qc,
Sequence_Identifier:VS_6211.aid_5974.SARS-CoV-2|Sample_Identifier:VS_6211|Sample_Name:PV12405|Segment:SARS-CoV-2,B.1,0.96,2020-07-20,passed_qc,
Sequence_Identifier:VS_6073.aid_5968.SARS-CoV-2|Sample_Identifier:VS_6073|Sample_Name:PV09477|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6071.aid_5969.SARS-CoV-2|Sample_Identifier:VS_6071|Sample_Name:PV09475|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6070.aid_5970.SARS-CoV-2|Sample_Identifier:VS_6070|Sample_Name:PV09474|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_6075.aid_5971.SARS-CoV-2|Sample_Identifier:VS_6075|Sample_Name:PV09479|Segment:SARS-CoV-2,A.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6226.aid_5972.SARS-CoV-2|Sample_Identifier:VS_6226|Sample_Name:PV12420|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6066.aid_5967.SARS-CoV-2|Sample_Identifier:VS_6066|Sample_Name:PV09470|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6067.aid_5966.SARS-CoV-2|Sample_Identifier:VS_6067|Sample_Name:PV09471|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6068.aid_5965.SARS-CoV-2|Sample_Identifier:VS_6068|Sample_Name:PV09472|Segment:SARS-CoV-2,A.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6069.aid_5964.SARS-CoV-2|Sample_Identifier:VS_6069|Sample_Name:PV09473|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6168.aid_5963.SARS-CoV-2|Sample_Identifier:VS_6168|Sample_Name:PV12362|Segment:SARS-CoV-2,B.1.5,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_6095.aid_5960.SARS-CoV-2|Sample_Identifier:VS_6095|Sample_Name:PV09504|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6170.aid_5962.SARS-CoV-2|Sample_Identifier:VS_6170|Sample_Name:PV12364|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6074.aid_5959.SARS-CoV-2|Sample_Identifier:VS_6074|Sample_Name:PV09478|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_6072.aid_5958.SARS-CoV-2|Sample_Identifier:VS_6072|Sample_Name:PV09476|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_6157.aid_5957.SARS-CoV-2|Sample_Identifier:VS_6157|Sample_Name:PV12351|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6203.aid_5955.SARS-CoV-2|Sample_Identifier:VS_6203|Sample_Name:PV12397|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_6205.aid_5952.SARS-CoV-2|Sample_Identifier:VS_6205|Sample_Name:PV12399|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5708.aid_5942.SARS-CoV-2|Sample_Identifier:VS_5708|Sample_Name:PV08135|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5710.aid_5943.SARS-CoV-2|Sample_Identifier:VS_5710|Sample_Name:PV08137|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5711.aid_5946.SARS-CoV-2|Sample_Identifier:VS_5711|Sample_Name:PV08138|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5836.aid_5948.SARS-CoV-2|Sample_Identifier:VS_5836|Sample_Name:PV09115|Segment:SARS-CoV-2,B.1.5,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5900.aid_5949.SARS-CoV-2|Sample_Identifier:VS_5900|Sample_Name:PV09200|Segment:SARS-CoV-2,B.1,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_5882.aid_5940.SARS-CoV-2|Sample_Identifier:VS_5882|Sample_Name:PV09178|Segment:SARS-CoV-2,B.1.104,0.92,2020-07-20,passed_qc,
Sequence_Identifier:VS_6005.aid_5939.SARS-CoV-2|Sample_Identifier:VS_6005|Sample_Name:PV09409|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5990.aid_5936.SARS-CoV-2|Sample_Identifier:VS_5990|Sample_Name:PV09400|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5993.aid_5935.SARS-CoV-2|Sample_Identifier:VS_5993|Sample_Name:PV09403|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5749.aid_5926.SARS-CoV-2|Sample_Identifier:VS_5749|Sample_Name:PV08447|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5748.aid_5927.SARS-CoV-2|Sample_Identifier:VS_5748|Sample_Name:PV08446|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5744.aid_5928.SARS-CoV-2|Sample_Identifier:VS_5744|Sample_Name:PV08441|Segment:SARS-CoV-2,A.5,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5745.aid_5929.SARS-CoV-2|Sample_Identifier:VS_5745|Sample_Name:PV08443|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6002.aid_5930.SARS-CoV-2|Sample_Identifier:VS_6002|Sample_Name:PV09406|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6003.aid_5931.SARS-CoV-2|Sample_Identifier:VS_6003|Sample_Name:PV09407|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5995.aid_5933.SARS-CoV-2|Sample_Identifier:VS_5995|Sample_Name:PV09405|Segment:SARS-CoV-2,B.1.41,0.56,2020-07-20,passed_qc,
Sequence_Identifier:VS_5832.aid_5918.SARS-CoV-2|Sample_Identifier:VS_5832|Sample_Name:PV09103|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5831.aid_5919.SARS-CoV-2|Sample_Identifier:VS_5831|Sample_Name:PV09102|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5814.aid_5920.SARS-CoV-2|Sample_Identifier:VS_5814|Sample_Name:PV09068|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5835.aid_5921.SARS-CoV-2|Sample_Identifier:VS_5835|Sample_Name:PV09069|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5751.aid_5922.SARS-CoV-2|Sample_Identifier:VS_5751|Sample_Name:PV08449|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5750.aid_5923.SARS-CoV-2|Sample_Identifier:VS_5750|Sample_Name:PV08448|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5747.aid_5924.SARS-CoV-2|Sample_Identifier:VS_5747|Sample_Name:PV08445|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5746.aid_5925.SARS-CoV-2|Sample_Identifier:VS_5746|Sample_Name:PV08444|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5823.aid_5909.SARS-CoV-2|Sample_Identifier:VS_5823|Sample_Name:PV09083|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5961.aid_5911.SARS-CoV-2|Sample_Identifier:VS_5961|Sample_Name:PV09368|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5824.aid_5912.SARS-CoV-2|Sample_Identifier:VS_5824|Sample_Name:PV09087|Segment:SARS-CoV-2,B.1.2,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5812.aid_5913.SARS-CoV-2|Sample_Identifier:VS_5812|Sample_Name:PV09064|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5813.aid_5914.SARS-CoV-2|Sample_Identifier:VS_5813|Sample_Name:PV09067|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5809.aid_5915.SARS-CoV-2|Sample_Identifier:VS_5809|Sample_Name:PV09060|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5810.aid_5916.SARS-CoV-2|Sample_Identifier:VS_5810|Sample_Name:PV09061|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5811.aid_5917.SARS-CoV-2|Sample_Identifier:VS_5811|Sample_Name:PV09063|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5957.aid_5902.SARS-CoV-2|Sample_Identifier:VS_5957|Sample_Name:PV09362|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5956.aid_5903.SARS-CoV-2|Sample_Identifier:VS_5956|Sample_Name:PV09361|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5955.aid_5904.SARS-CoV-2|Sample_Identifier:VS_5955|Sample_Name:PV09360|Segment:SARS-CoV-2,B.1,0.96,2020-07-20,passed_qc,
Sequence_Identifier:VS_5960.aid_5905.SARS-CoV-2|Sample_Identifier:VS_5960|Sample_Name:PV09367|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5959.aid_5908.SARS-CoV-2|Sample_Identifier:VS_5959|Sample_Name:PV09364|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5721.aid_5893.SARS-CoV-2|Sample_Identifier:VS_5721|Sample_Name:PV08402|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5716.aid_5896.SARS-CoV-2|Sample_Identifier:VS_5716|Sample_Name:PV08148|Segment:SARS-CoV-2,A,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5717.aid_5897.SARS-CoV-2|Sample_Identifier:VS_5717|Sample_Name:PV08149|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5714.aid_5899.SARS-CoV-2|Sample_Identifier:VS_5714|Sample_Name:PV08143|Segment:SARS-CoV-2,B.1.26,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5715.aid_5900.SARS-CoV-2|Sample_Identifier:VS_5715|Sample_Name:PV08146|Segment:SARS-CoV-2,A.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5850.aid_5885.SARS-CoV-2|Sample_Identifier:VS_5850|Sample_Name:PV09132|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5849.aid_5886.SARS-CoV-2|Sample_Identifier:VS_5849|Sample_Name:PV09130|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5853.aid_5887.SARS-CoV-2|Sample_Identifier:VS_5853|Sample_Name:PV09137|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5851.aid_5888.SARS-CoV-2|Sample_Identifier:VS_5851|Sample_Name:PV09134|Segment:SARS-CoV-2,B.1,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5852.aid_5889.SARS-CoV-2|Sample_Identifier:VS_5852|Sample_Name:PV09135|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5720.aid_5890.SARS-CoV-2|Sample_Identifier:VS_5720|Sample_Name:PV08401|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5722.aid_5892.SARS-CoV-2|Sample_Identifier:VS_5722|Sample_Name:PV08403|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5856.aid_5877.SARS-CoV-2|Sample_Identifier:VS_5856|Sample_Name:PV09140|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5781.aid_5879.SARS-CoV-2|Sample_Identifier:VS_5781|Sample_Name:PV08494|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5782.aid_5880.SARS-CoV-2|Sample_Identifier:VS_5782|Sample_Name:PV08495|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5779.aid_5881.SARS-CoV-2|Sample_Identifier:VS_5779|Sample_Name:PV08492|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5780.aid_5882.SARS-CoV-2|Sample_Identifier:VS_5780|Sample_Name:PV08493|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5777.aid_5883.SARS-CoV-2|Sample_Identifier:VS_5777|Sample_Name:PV08490|Segment:SARS-CoV-2,A.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5917.aid_5868.SARS-CoV-2|Sample_Identifier:VS_5917|Sample_Name:PV09322|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5862.aid_5871.SARS-CoV-2|Sample_Identifier:VS_5862|Sample_Name:PV09147|Segment:SARS-CoV-2,A.2,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5861.aid_5872.SARS-CoV-2|Sample_Identifier:VS_5861|Sample_Name:PV09145|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5860.aid_5873.SARS-CoV-2|Sample_Identifier:VS_5860|Sample_Name:PV09144|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5859.aid_5874.SARS-CoV-2|Sample_Identifier:VS_5859|Sample_Name:PV09143|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5858.aid_5875.SARS-CoV-2|Sample_Identifier:VS_5858|Sample_Name:PV09142|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5784.aid_5876.SARS-CoV-2|Sample_Identifier:VS_5784|Sample_Name:PV08498|Segment:SARS-CoV-2,B.2,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5924.aid_5861.SARS-CoV-2|Sample_Identifier:VS_5924|Sample_Name:PV09329|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5923.aid_5862.SARS-CoV-2|Sample_Identifier:VS_5923|Sample_Name:PV09328|Segment:SARS-CoV-2,B.2,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5922.aid_5863.SARS-CoV-2|Sample_Identifier:VS_5922|Sample_Name:PV09327|Segment:SARS-CoV-2,A.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5921.aid_5864.SARS-CoV-2|Sample_Identifier:VS_5921|Sample_Name:PV09326|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5920.aid_5865.SARS-CoV-2|Sample_Identifier:VS_5920|Sample_Name:PV09325|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5919.aid_5866.SARS-CoV-2|Sample_Identifier:VS_5919|Sample_Name:PV09324|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6023.aid_5852.SARS-CoV-2|Sample_Identifier:VS_6023|Sample_Name:PV09427|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5799.aid_5853.SARS-CoV-2|Sample_Identifier:VS_5799|Sample_Name:PV09032|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5800.aid_5855.SARS-CoV-2|Sample_Identifier:VS_5800|Sample_Name:PV09037|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6017.aid_5856.SARS-CoV-2|Sample_Identifier:VS_6017|Sample_Name:PV09421|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5980.aid_5857.SARS-CoV-2|Sample_Identifier:VS_5980|Sample_Name:PV09390|Segment:SARS-CoV-2,B.1,0.97,2020-07-20,passed_qc,
Sequence_Identifier:VS_5895.aid_5858.SARS-CoV-2|Sample_Identifier:VS_5895|Sample_Name:PV09194|Segment:SARS-CoV-2,B.1,0.96,2020-07-20,passed_qc,
Sequence_Identifier:VS_5981.aid_5859.SARS-CoV-2|Sample_Identifier:VS_5981|Sample_Name:PV09391|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5949.aid_5845.SARS-CoV-2|Sample_Identifier:VS_5949|Sample_Name:PV09354|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5950.aid_5846.SARS-CoV-2|Sample_Identifier:VS_5950|Sample_Name:PV09355|Segment:SARS-CoV-2,B.1.2,0.94,2020-07-20,passed_qc,
Sequence_Identifier:VS_5984.aid_5849.SARS-CoV-2|Sample_Identifier:VS_5984|Sample_Name:PV09394|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5892.aid_5850.SARS-CoV-2|Sample_Identifier:VS_5892|Sample_Name:PV09190|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5801.aid_5851.SARS-CoV-2|Sample_Identifier:VS_5801|Sample_Name:PV09039|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5855.aid_5836.SARS-CoV-2|Sample_Identifier:VS_5855|Sample_Name:PV09139|Segment:SARS-CoV-2,B.1.3,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5953.aid_5837.SARS-CoV-2|Sample_Identifier:VS_5953|Sample_Name:PV09358|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5954.aid_5838.SARS-CoV-2|Sample_Identifier:VS_5954|Sample_Name:PV09359|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5947.aid_5839.SARS-CoV-2|Sample_Identifier:VS_5947|Sample_Name:PV09352|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5948.aid_5840.SARS-CoV-2|Sample_Identifier:VS_5948|Sample_Name:PV09353|Segment:SARS-CoV-2,B.1,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_5945.aid_5841.SARS-CoV-2|Sample_Identifier:VS_5945|Sample_Name:PV09350|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5946.aid_5842.SARS-CoV-2|Sample_Identifier:VS_5946|Sample_Name:PV09351|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5951.aid_5843.SARS-CoV-2|Sample_Identifier:VS_5951|Sample_Name:PV09356|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5770.aid_5828.SARS-CoV-2|Sample_Identifier:VS_5770|Sample_Name:PV08477|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5771.aid_5829.SARS-CoV-2|Sample_Identifier:VS_5771|Sample_Name:PV08478|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5786.aid_5830.SARS-CoV-2|Sample_Identifier:VS_5786|Sample_Name:PV09000|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6042.aid_5832.SARS-CoV-2|Sample_Identifier:VS_6042|Sample_Name:PV09446|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5789.aid_5834.SARS-CoV-2|Sample_Identifier:VS_5789|Sample_Name:PV08109|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5854.aid_5835.SARS-CoV-2|Sample_Identifier:VS_5854|Sample_Name:PV09138|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5821.aid_5820.SARS-CoV-2|Sample_Identifier:VS_5821|Sample_Name:PV09079|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5878.aid_5821.SARS-CoV-2|Sample_Identifier:VS_5878|Sample_Name:PV09171|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5765.aid_5823.SARS-CoV-2|Sample_Identifier:VS_5765|Sample_Name:PV08471|Segment:SARS-CoV-2,B.1.108,0.9,2020-07-20,passed_qc,
Sequence_Identifier:VS_5766.aid_5824.SARS-CoV-2|Sample_Identifier:VS_5766|Sample_Name:PV08472|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5767.aid_5825.SARS-CoV-2|Sample_Identifier:VS_5767|Sample_Name:PV08473|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5768.aid_5826.SARS-CoV-2|Sample_Identifier:VS_5768|Sample_Name:PV08474|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5818.aid_5812.SARS-CoV-2|Sample_Identifier:VS_5818|Sample_Name:PV09075|Segment:SARS-CoV-2,B.1.1,0.97,2020-07-20,passed_qc,
